"Frequency Response"
"Axis-2: 1 - 1000Hz"
"Index","Frequency","Gain","Phase","Frequency","Gain","Phase"
"","Hz","dB","deg","Hz","dB","deg"
160,660.000000,-33.224884,-256.853373,660.000000,-46.849840,-299.776325
161,676.000000,-35.715665,-256.224519,676.000000,-47.973670,-300.116763
162,691.000000,-38.379724,-250.962864,691.000000,-49.138372,-302.955583
163,707.000000,-41.294678,-243.507836,707.000000,-51.173614,-299.650443
164,724.000000,-45.036525,-223.382272,724.000000,-54.614601,-283.469990
165,741.000000,-37.287501,-167.346056,741.000000,-44.099566,-257.855044
166,758.000000,-35.990116,-210.270421,758.000000,-45.731308,-296.293489
167,776.000000,-37.079982,-204.956156,776.000000,-48.458945,-299.469601
168,794.000000,-35.620057,-203.707030,794.000000,-48.356661,-304.429720
169,812.000000,-33.999872,-211.656949,812.000000,-49.833340,-306.152769
170,831.000000,-33.240580,-219.329268,831.000000,-50.073588,-313.361240
171,851.000000,-32.402059,-223.844349,851.000000,-51.180188,-314.549649
172,870.000000,-32.269091,-231.438859,870.000000,-51.719802,-319.290714
173,891.000000,-32.721061,-234.874676,891.000000,-52.430333,-319.446595
174,912.000000,-32.042074,-235.505204,912.000000,-53.272403,-321.740784
175,933.000000,-31.896894,-241.634058,933.000000,-54.772773,-326.868835
176,954.000000,-32.206451,-247.782290,954.000000,-55.249395,-333.403056
177,977.000000,-32.388957,-252.519121,977.000000,-56.218303,-338.688551
178,999.000000,-32.372428,-257.439052,999.000000,-56.282651,-334.004751
179,1000.000000,-32.777868,-258.014266,1000.000000,-58.049823,-335.668218
