"Frequency Response"
"Axis-1: 1 - 1000Hz"
"Index","Frequency","Gain","Phase","Frequency","Gain","Phase"
"","Hz","dB","deg","Hz","dB","deg"
142,675.000000,-17.243027,-164.776116,675.000000,-18.328471,-166.600235
143,680.000000,-17.835766,-164.956307,680.000000,-18.854120,-166.653419
144,685.000000,-17.750868,-166.258948,685.000000,-18.783704,-167.824681
145,690.000000,-18.495681,-164.277321,690.000000,-19.440602,-165.933444
146,695.000000,-18.387202,-164.325957,695.000000,-19.343601,-165.995632
147,700.000000,-18.920728,-165.888314,700.000000,-19.828415,-167.313276
148,705.000000,-19.148545,-163.530534,705.000000,-20.025343,-165.150377
149,710.000000,-19.698714,-161.404174,710.000000,-20.515668,-163.126224
150,715.000000,-19.479897,-157.822898,715.000000,-20.300225,-159.912632
151,720.000000,-20.030119,-149.947684,720.000000,-20.757930,-152.578163
152,725.000000,-19.560495,-151.143019,725.000000,-20.335343,-153.804488
153,730.000000,-19.074621,-139.035350,730.000000,-19.794824,-142.884303
154,735.000000,-18.098314,-140.895265,735.000000,-18.921423,-144.990432
155,740.000000,-16.831599,-140.362502,740.000000,-17.774768,-145.090192
156,745.000000,-15.597539,-141.665753,745.000000,-16.696663,-146.871133
157,750.000000,-14.766135,-147.499491,750.000000,-16.042086,-152.360900
158,755.000000,-14.046796,-157.347644,755.000000,-15.525643,-161.043874
159,760.000000,-14.053293,-169.935496,760.000000,-15.606148,-171.596268
160,765.000000,-14.675912,-184.672266,765.000000,-16.143463,-183.944679
161,770.000000,-16.797050,-189.688401,770.000000,-17.956378,-188.468304
162,775.000000,-18.991518,-186.205083,775.000000,-19.911424,-185.579427
163,780.000000,-19.637136,-165.762384,780.000000,-20.475738,-167.096553
164,785.000000,-17.281110,-159.573981,785.000000,-18.336264,-161.996467
165,790.000000,-16.105935,-165.490303,790.000000,-17.336811,-167.441269
166,795.000000,-16.091813,-179.828471,795.000000,-17.357146,-179.851724
167,800.000000,-17.163481,-182.061016,800.000000,-18.290457,-181.810136
168,805.000000,-17.325574,-178.730123,805.000000,-18.433353,-178.882199
169,810.000000,-17.110964,-186.338165,810.000000,-18.239245,-185.563475
170,815.000000,-17.927156,-192.253211,815.000000,-18.945446,-190.880106
171,820.000000,-19.226525,-185.838796,820.000000,-20.123606,-185.264152
172,825.000000,-18.427287,-185.349948,825.000000,-19.406862,-184.777966
173,830.000000,-18.661338,-188.076500,830.000000,-19.611712,-187.234690
174,835.000000,-18.975694,-192.004064,835.000000,-19.884521,-190.796382
175,840.000000,-19.301753,-192.651261,840.000000,-20.176812,-191.421582
176,845.000000,-20.325736,-191.644643,845.000000,-21.110127,-190.626875
177,850.000000,-20.656049,-179.804867,850.000000,-21.426264,-179.821425
178,855.000000,-20.188412,-178.078427,855.000000,-20.998908,-178.249677
179,860.000000,-19.577559,-176.578615,860.000000,-20.443345,-176.903536
180,865.000000,-19.934102,-178.100919,865.000000,-20.767570,-178.274733
181,870.000000,-19.225371,-176.683407,870.000000,-20.125278,-177.010136
182,875.000000,-18.232423,-172.511549,875.000000,-19.229469,-173.327560
183,880.000000,-18.200501,-181.240470,880.000000,-19.208051,-181.104592
184,885.000000,-17.853379,-183.246569,885.000000,-18.898433,-182.878208
185,890.000000,-17.715857,-181.893597,890.000000,-18.777550,-181.675659
186,895.000000,-17.640101,-188.206085,895.000000,-18.701902,-187.256410
187,900.000000,-17.684395,-189.433906,900.000000,-18.738183,-188.347870
188,905.000000,-17.035361,-193.443027,905.000000,-18.152830,-191.795155
189,910.000000,-18.089819,-195.176384,910.000000,-19.079815,-193.508566
190,915.000000,-17.998773,-193.807363,915.000000,-19.003848,-192.273599
191,920.000000,-17.878772,-197.966841,920.000000,-18.879617,-195.955716
192,925.000000,-17.237217,-195.565947,925.000000,-18.321873,-193.700414
193,930.000000,-17.437173,-200.543661,930.000000,-18.473836,-198.146115
194,935.000000,-17.612703,-205.535048,935.000000,-18.598718,-202.631604
195,940.000000,-17.623787,-209.142269,940.000000,-18.582207,-205.855558
196,945.000000,-18.666747,-211.243260,945.000000,-19.505199,-208.095697
197,950.000000,-18.756175,-214.795280,950.000000,-19.558261,-211.353068
198,955.000000,-19.057693,-212.089335,955.000000,-19.854150,-208.992500
199,960.000000,-19.281237,-213.765817,960.000000,-20.045482,-210.596334
200,965.000000,-20.036874,-212.328985,965.000000,-20.749056,-209.516959
201,970.000000,-19.061624,-215.907168,970.000000,-19.827616,-212.477519
202,975.000000,-19.495382,-210.735640,975.000000,-20.263323,-207.893656
203,980.000000,-20.281638,-218.717455,980.000000,-20.927871,-215.495112
204,985.000000,-19.266256,-217.680544,985.000000,-20.000063,-214.176133
205,990.000000,-20.457001,-220.297008,990.000000,-21.078018,-217.022134
206,995.000000,-20.089720,-218.110910,995.000000,-20.754999,-214.867361
207,1000.000000,-18.912758,-219.643037,1000.000000,-19.658683,-215.838252
