"Frequency Response"
""
"Index","Frequency","Gain","Phase","Frequency","Gain","Phase"
"","Hz","dB","deg","Hz","dB","deg"
180,910.000000,-25.968925,-245.663594,910.000000,-26.155869,-243.092838
181,915.000000,-26.707498,-256.034777,915.000000,-26.812332,-253.496039
182,920.000000,-28.130770,-269.153711,920.000000,-28.142465,-266.909503
183,925.000000,-30.672805,-274.039656,925.000000,-30.658594,-272.364040
184,930.000000,-32.930951,-274.732236,930.000000,-32.916970,-273.441528
185,935.000000,-34.018721,-265.805748,935.000000,-34.033067,-264.669866
186,940.000000,-33.730160,-262.091609,940.000000,-33.756517,-260.927010
187,945.000000,-33.657406,-265.002710,945.000000,-33.674945,-263.820343
188,950.000000,-32.467161,-271.347556,950.000000,-32.464759,-269.983583
189,955.000000,-35.936917,-274.919992,955.000000,-35.926117,-274.007494
190,960.000000,-33.690626,-270.701088,960.000000,-33.690285,-269.516393
191,965.000000,-37.214505,-275.641487,965.000000,-37.203549,-274.854713
192,970.000000,-34.563768,-265.590166,970.000000,-34.577752,-264.523637
193,975.000000,-34.634959,-268.133824,975.000000,-34.641694,-267.072538
194,980.000000,-39.611244,-277.081827,980.000000,-39.600507,-276.486468
195,985.000000,-35.994893,-272.696655,985.000000,-35.989501,-271.788448
196,990.000000,-36.048749,-271.242676,990.000000,-36.046858,-270.339659
197,995.000000,-36.608425,-269.698437,995.000000,-36.610049,-268.851931
198,1000.000000,-36.708702,-273.455603,1000.000000,-36.701976,-272.619521
