"Frequency Response"
""
"Index","Frequency","Gain","Phase","Frequency","Gain","Phase"
"","Hz","dB","deg","Hz","dB","deg"
162,775.000000,-14.329882,-382.404193,775.000000,-12.665919,692.508596
163,780.000000,-11.206895,-509.614204,780.000000,-13.111729,563.967187
164,785.000000,-10.450763,-602.071105,785.000000,-11.822363,491.021059
165,790.000000,-12.287186,-695.832693,790.000000,-10.180308,391.452290
166,795.000000,-15.249288,-736.340505,795.000000,-13.689241,340.324115
167,800.000000,-9.594430,-886.953892,800.000000,-12.038119,189.809824
168,805.000000,-13.160037,-999.406845,805.000000,-13.056583,93.268565
169,810.000000,-11.678192,-1077.268514,810.000000,-9.059667,3.693699
170,815.000000,-13.655572,-1216.472110,815.000000,-14.939980,-143.555897
171,820.000000,-12.714944,-1312.324913,820.000000,-13.973991,-223.211078
172,825.000000,-10.912813,-1424.642285,825.000000,-8.172026,-338.709087
173,830.000000,-15.034876,-1579.920962,830.000000,-16.182360,-505.655659
174,835.000000,-16.477057,-1683.069346,835.000000,-17.115631,-595.930737
175,840.000000,-11.840561,-1781.177159,840.000000,-9.483336,-694.960879
176,845.000000,-10.791583,-1603.682310,845.000000,-12.933253,-527.316440
177,850.000000,-12.574329,-1737.428717,850.000000,-11.810236,-644.256681
178,855.000000,-15.262835,-1827.199649,855.000000,-13.853421,-752.521717
179,860.000000,-10.447070,-1985.131313,860.000000,-12.722175,-903.946718
180,865.000000,-9.173241,-2137.451508,865.000000,-5.972352,-1046.335239
181,870.000000,-12.075780,-1962.449917,870.000000,-13.942059,-885.922316
182,875.000000,-12.008883,-2116.659065,875.000000,-10.447250,-1024.762453
183,880.000000,-15.971682,-2250.052358,880.000000,-16.081351,-1179.085851
184,885.000000,-12.758936,-2402.771556,885.000000,-13.775050,-1312.281119
185,890.000000,-13.636301,-2547.015654,890.000000,-11.913724,-1473.632971
186,895.000000,-14.163467,-2708.388030,895.000000,-15.703942,-1627.017300
187,900.000000,-11.589275,-2862.232558,900.000000,-9.131020,-1776.110213
188,905.000000,-10.264687,-2698.578461,905.000000,-12.587968,-1618.912132
189,910.000000,-10.274882,-2863.883876,910.000000,-7.309461,-1777.011809
190,915.000000,-10.793955,-3035.076865,915.000000,-12.853430,-1600.582613
191,920.000000,-9.978589,-3201.823957,920.000000,-7.775160,-1747.197593
192,925.000000,-13.014943,-3033.174709,925.000000,-14.625089,-1597.981060
193,930.000000,-11.785203,-2853.733490,930.000000,-9.599243,-1765.306218
194,935.000000,-12.067592,-2698.517888,935.000000,-14.000056,-1618.813574
195,940.000000,-12.829428,-2875.817107,940.000000,-10.587125,-1794.581819
196,945.000000,-14.768533,-2749.157645,945.000000,-15.814180,-1662.121716
197,950.000000,-14.647730,-2597.571996,950.000000,-14.445876,-1528.239007
198,955.000000,-12.998345,-2443.403333,955.000000,-12.758766,-1350.464694
199,960.000000,-11.912932,-2285.949141,960.000000,-13.255576,-1216.084725
200,965.000000,-9.984838,-2118.701281,965.000000,-7.939252,-1383.358764
201,970.000000,-10.060248,-1964.470200,970.000000,-12.374372,-1248.163523
202,975.000000,-10.409111,-1785.276840,975.000000,-7.463163,-1419.098173
203,980.000000,-16.999309,-1662.125196,980.000000,-17.896605,-1297.223065
204,985.000000,-17.136301,-1565.920591,985.000000,-17.864285,-1211.864635
205,990.000000,-10.695338,-1411.078557,990.000000,-8.286090,-1040.342175
206,995.000000,-9.689372,-1243.320180,995.000000,-12.083161,-887.415156
207,1000.000000,-12.643221,-1071.640493,1000.000000,-10.372653,-709.116160
