TCMD,FRTCM,FREQ
-8.926119198,-11.76874485,1
-8.967316671,-11.80994232,1
-8.967316671,-11.80994232,1
-8.912386707,-11.80994232,1
-9.008514144,-11.80994232,1
-8.994781653,-11.8511398,1
-8.994781653,-11.8511398,1
-8.967316671,-11.8511398,1
-9.008514144,-11.8511398,1
-8.994781653,-11.89233727,1
-9.049711618,-11.89233727,1
-9.022246636,-11.89233727,1
-9.063444109,-11.89233727,1
-9.063444109,-11.94726723,1
-9.104641582,-11.94726723,1
-9.090909091,-11.94726723,1
-9.132106564,-11.94726723,1
-9.145839055,-11.98846471,1
-9.104641582,-11.98846471,1
-9.118374073,-11.98846471,1
-9.20076902,-12.01592969,1
-9.159571546,-12.01592969,1
-9.159571546,-12.01592969,1
-9.187036528,-12.01592969,1
-9.214501511,-12.05712716,1
-9.241966493,-12.05712716,1
-9.241966493,-12.05712716,1
-9.214501511,-12.05712716,1
-9.296896457,-12.09832464,1
-9.269431475,-12.09832464,1
-9.228234002,-12.09832464,1
-9.269431475,-12.09832464,1
-9.269431475,-12.13952211,1
-9.269431475,-12.13952211,1
-9.283163966,-12.13952211,1
-9.324361439,-12.13952211,1
-9.393023895,-12.18071958,1
-9.379291403,-12.18071958,1
-9.365558912,-12.18071958,1
-9.365558912,-12.18071958,1
-9.406756386,-12.22191706,1
-9.365558912,-12.22191706,1
-9.434221368,-12.22191706,1
-9.406756386,-12.22191706,1
-9.447953859,-12.26311453,1
-9.516616314,-12.26311453,1
-9.447953859,-12.26311453,1
-9.447953859,-12.26311453,1
-9.516616314,-12.29057951,1
-9.502883823,-12.29057951,1
-9.530348805,-12.29057951,1
-9.502883823,-12.29057951,1
-9.544081296,-12.33177698,1
-9.544081296,-12.33177698,1
-9.530348805,-12.33177698,1
-9.58527877,-12.33177698,1
-9.571546278,-12.37297446,1
-9.612743752,-12.37297446,1
-9.640208734,-12.37297446,1
-9.599011261,-12.37297446,1
-9.626476243,-12.40043944,1
-9.708871189,-12.40043944,1
-9.599011261,-12.40043944,1
-9.653941225,-12.44163691,1
-9.72260368,-12.44163691,1
-9.708871189,-12.44163691,1
-9.667673716,-12.44163691,1
-9.695138698,-12.48283439,1
-9.750068662,-12.48283439,1
-9.72260368,-12.48283439,1
-9.708871189,-12.48283439,1
-9.72260368,-12.51029937,1
-9.791266136,-12.51029937,1
-9.763801154,-12.51029937,1
-9.777533645,-12.51029937,1
-9.791266136,-12.55149684,1
-9.873661082,-12.55149684,1
-9.8461961,-12.55149684,1
-9.8461961,-12.55149684,1
-9.832463609,-12.57896182,1
-9.873661082,-12.57896182,1
-9.859928591,-12.57896182,1
-9.8461961,-12.57896182,1
-9.859928591,-12.6201593,1
-9.887393573,-12.6201593,1
-9.887393573,-12.6201593,1
-9.914858555,-12.6201593,1
-9.887393573,-12.64762428,1
-9.983521011,-12.64762428,1
-9.983521011,-12.64762428,1
-9.956056029,-12.64762428,1
-9.942323537,-12.67508926,1
-9.997253502,-12.67508926,1
-10.02471848,-12.67508926,1
-10.02471848,-12.67508926,1
-9.942323537,-12.71628673,1
-10.06591596,-12.71628673,1
-10.03845098,-12.71628673,1
-9.997253502,-12.71628673,1
-10.01098599,-12.74375172,1
-10.03845098,-12.74375172,1
-10.09338094,-12.74375172,1
-10.07964845,-12.7712167,1
-10.05218347,-12.7712167,1
-10.1483109,-12.7712167,1
-10.13457841,-12.7712167,1
-10.12084592,-12.79868168,1
-10.12084592,-12.79868168,1
-10.1483109,-12.79868168,1
-10.17577589,-12.79868168,1
-10.16204339,-12.83987915,1
-10.18950838,-12.83987915,1
-10.23070585,-12.83987915,1
-10.18950838,-12.83987915,1
-10.20324087,-12.86734414,1
-10.24443834,-12.86734414,1
-10.27190332,-12.86734414,1
-10.25817083,-12.86734414,1
-10.29936831,-12.89480912,1
-10.27190332,-12.89480912,1
-10.3131008,-12.89480912,1
-10.29936831,-12.89480912,1
-10.32683329,-12.9222741,1
-10.3131008,-12.9222741,1
-10.32683329,-12.9222741,1
-10.36803076,-12.9222741,1
-10.34056578,-12.94973908,1
-10.36803076,-12.94973908,1
-10.39549574,-12.94973908,1
-10.36803076,-12.94973908,1
-10.38176325,-12.97720406,1
-10.38176325,-12.97720406,1
-10.39549574,-12.97720406,1
-10.43669322,-12.97720406,1
-10.43669322,-13.00466905,1
-10.39549574,-13.00466905,1
-10.4641582,-13.00466905,1
-10.43669322,-13.00466905,1
-10.4641582,-13.03213403,1
-10.4641582,-13.03213403,1
-10.50535567,-13.03213403,1
-10.51908816,-13.03213403,1
-10.49162318,-13.05959901,1
-10.50535567,-13.05959901,1
-10.56028564,-13.05959901,1
-10.54655314,-13.08706399,1
-10.54655314,-13.08706399,1
-10.56028564,-13.08706399,1
-10.57401813,-13.08706399,1
-10.64268058,-13.11452898,1
-10.60148311,-13.11452898,1
-10.6152156,-13.11452898,1
-10.64268058,-13.11452898,1
-10.60148311,-13.12826147,1
-10.62894809,-13.12826147,1
-10.62894809,-13.12826147,1
-10.67014556,-13.12826147,1
-10.67014556,-13.15572645,1
-10.6152156,-13.15572645,1
-10.62894809,-13.15572645,1
-10.72507553,-13.15572645,1
-10.71134304,-13.18319143,1
-10.69761055,-13.18319143,1
-10.71134304,-13.18319143,1
-10.75254051,-13.18319143,1
-10.75254051,-13.21065641,1
-10.75254051,-13.21065641,1
-10.766273,-13.21065641,1
-10.84866795,-13.21065641,1
-10.79373798,-13.2243889,1
-10.80747048,-13.2243889,1
-10.78000549,-13.2243889,1
-10.80747048,-13.2243889,1
-10.86240044,-13.25185389,1
-10.83493546,-13.25185389,1
-10.80747048,-13.25185389,1
-10.90359791,-13.25185389,1
-10.83493546,-13.26558638,1
-10.86240044,-13.26558638,1
-10.84866795,-13.26558638,1
-10.88986542,-13.26558638,1
-10.9173304,-13.29305136,1
-10.93106289,-13.29305136,1
-10.90359791,-13.29305136,1
-10.99972535,-13.29305136,1
-10.95852788,-13.30678385,1
-10.94479539,-13.30678385,1
-10.97226037,-13.30678385,1
-10.94479539,-13.33424883,1
-11.01345784,-13.33424883,1
-10.97226037,-13.33424883,1
-10.94479539,-13.33424883,1
-11.05465531,-13.34798132,1
-10.99972535,-13.34798132,1
-11.01345784,-13.34798132,1
-11.04092282,-13.34798132,1
-11.04092282,-13.37544631,1
-11.09585279,-13.37544631,1
-11.05465531,-13.37544631,1
-11.09585279,-13.37544631,1
-11.13705026,-13.3891788,1
-11.0821203,-13.3891788,1
-11.12331777,-13.3891788,1
-11.13705026,-13.3891788,1
-11.12331777,-13.40291129,1
-11.19198023,-13.40291129,1
-11.16451524,-13.40291129,1
-11.13705026,-13.40291129,1
-11.20571272,-13.43037627,1
-11.16451524,-13.43037627,1
-11.19198023,-13.43037627,1
-11.16451524,-13.43037627,1
-11.20571272,-13.44410876,1
